uniqueID,drugName,condition,rating,date,usefulCount
21609,Pitavastatin,High Cholesterol,1,19-Dec-16,13
21604,Pitavastatin,High Cholesterol,5,9-Oct-17,0
21603,Pitavastatin,High Cholesterol,5,10-Nov-17,1
21600,Fulvicin U / F,Tinea Cruris,10,22-Aug-09,10
21598,Trimethobenzamide,Nausea/Vomiting,10,22-Oct-08,7
21597,Trimethobenzamide,Nausea/Vomiting,10,7-Nov-09,4
21595,Trimethobenzamide,Nausea/Vomiting,8,29-Oct-13,10
21576,Marinol,Anorexia,10,30-Jul-15,15
21575,Marinol,"Nausea/Vomiting, Chemotherapy Induced",9,15-May-16,15
21569,Erlotinib,Non-Small Cell Lung Cance,10,6-Feb-09,246
21547,Erlotinib,Non-Small Cell Lung Cance,10,14-Sep-15,47
21546,Erlotinib,Non-Small Cell Lung Cance,10,1-Oct-15,55
21543,Erlotinib,Non-Small Cell Lung Cance,9,29-Jan-16,43
21542,Erlotinib,Non-Small Cell Lung Cance,9,5-Feb-16,55
21541,Erlotinib,Non-Small Cell Lung Cance,7,8-Jul-16,54
21540,Erlotinib,Non-Small Cell Lung Cance,9,10-Jul-16,32
21538,Erlotinib,Non-Small Cell Lung Cance,8,2-Jan-17,21
21535,Erlotinib,Non-Small Cell Lung Cance,7,1-Mar-17,16
21531,Erlotinib,Non-Small Cell Lung Cance,1,26-Aug-17,3
21519,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,28-Jan-10,6
21513,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,28-Jun-11,8
21511,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,12-Aug-11,8
21510,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,4-Oct-11,19
21508,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,7,29-Sep-12,19
21504,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,11-Apr-13,5
21503,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,8-Oct-13,6
21500,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,13-Oct-14,22
21497,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,5,31-Jan-15,12
21496,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,9,12-Feb-15,11
21491,Balsalazide,Crohn's Disease,8,30-Sep-08,15
21490,Balsalazide,"Ulcerative Colitis, Active",9,18-Feb-09,10
21485,Balsalazide,Crohn's Disease,10,7-Jul-11,5
21483,Balsalazide,Ulcerative Colitis,9,11-May-12,19
21473,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,6,27-Jan-16,0
21469,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,5,23-Apr-16,3
21468,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,4,30-Apr-16,4
21467,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,20-Jun-16,3
21462,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,6,5-Feb-17,2
21460,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,7,11-Jul-17,2
21459,"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,10,13-Jul-17,1
21448,Zaleplon,Insomnia,9,15-Jun-08,61
21445,Zaleplon,Insomnia,10,27-Jul-08,70
21441,Zaleplon,,9,14-Feb-09,9
21440,Zaleplon,Insomnia,8,17-Oct-09,49
21438,Zaleplon,Insomnia,9,2-Apr-10,65
21437,Zaleplon,Insomnia,10,25-Oct-11,16
21432,Zaleplon,Insomnia,1,9-May-12,45
21428,Zaleplon,Insomnia,7,6-Feb-13,11
21424,Zaleplon,Insomnia,10,13-Jul-13,30
21419,Zaleplon,Insomnia,10,27-Apr-14,23
21407,Benzoyl peroxide / erythromycin,Acne,10,12-Mar-15,21
21402,Benzoyl peroxide / erythromycin,Acne,9,23-Feb-16,34
21397,Benzoyl peroxide / erythromycin,Acne,1,4-Jan-17,8
21394,Benzoyl peroxide / erythromycin,Acne,10,26-Feb-17,10
21389,Benzoyl peroxide / erythromycin,Acne,8,30-May-17,2
21386,Zaleplon,Insomnia,9,17-Oct-16,5
21373,Zaleplon,Insomnia,9,14-Jul-17,1
21361,Zaleplon,Insomnia,4,2-May-14,52
21360,Zaleplon,Insomnia,9,10-Jun-14,72
21359,Zaleplon,Insomnia,1,23-Jul-14,85
21354,Zaleplon,Insomnia,1,14-Nov-15,9
21353,Zaleplon,Insomnia,1,18-Nov-15,4
21349,Zaleplon,Insomnia,1,25-Feb-16,21
21347,Zaleplon,Insomnia,10,31-Mar-16,10
21337,Zaleplon,Insomnia,9,7-Aug-16,26
21335,Rivastigmine,Alzheimer's Disease,2,21-Nov-08,46
21332,Rivastigmine,Parkinson's Disease,1,12-Jan-11,54
21329,Rivastigmine,Alzheimer's Disease,8,5-Jun-13,21
21325,Rivastigmine,Alzheimer's Disease,10,5-Jul-15,29
21323,Rivastigmine,Alzheimer's Disease,2,24-Dec-15,9
21322,Rivastigmine,Alzheimer's Disease,10,2-Feb-16,11
21320,Rivastigmine,Alzheimer's Disease,6,19-Sep-16,2
21314,NeutraSal,Mucositis,10,21-Jul-12,17
21312,NeutraSal,Mucositis,9,27-Feb-13,32
21304,Sunitinib,Renal Cell Carcinoma,9,23-Dec-10,80
21303,Sunitinib,Renal Cell Carcinoma,7,5-Oct-11,86
21300,Sunitinib,Pancreatic Cance,5,23-Jul-13,19
21296,Sunitinib,Renal Cell Carcinoma,10,12-Feb-15,33
21295,Sunitinib,Renal Cell Carcinoma,2,23-Sep-15,3
21293,Sunitinib,Renal Cell Carcinoma,3,26-Jul-16,7
21292,Sunitinib,Renal Cell Carcinoma,10,15-Sep-16,15
21288,Necon 7 / 7 / 7,Acne,1,16-Feb-10,2
21287,Necon 7 / 7 / 7,Acne,10,14-Jan-11,9
21285,Necon 7 / 7 / 7,Birth Control,10,26-May-16,3
21276,Acetaminophen / chlorpheniramine / phenylephrine,Cold Symptoms,10,12-Oct-17,0
21275,Focalin XR,ADHD,8,9-Apr-14,26
21270,Focalin XR,ADHD,9,6-Aug-15,33
21269,Focalin XR,ADHD,8,19-Aug-15,33
21265,Focalin XR,ADHD,8,10-Dec-15,22
21245,Focalin XR,ADHD,8,10-Dec-11,27
21237,Focalin XR,ADHD,9,8-Feb-13,69
21235,Focalin XR,Auditory Processing Disorde,10,13-Apr-13,21
21234,Focalin XR,Auditory Processing Disorde,10,27-Apr-13,31
21221,Focalin XR,ADHD,9,10-Jun-08,43
21219,Focalin XR,Auditory Processing Disorde,10,11-Feb-09,75
21216,Focalin XR,ADHD,7,4-Jun-10,26
21212,Magnesium amino acids chelate,Hypomagnesemia,10,3-Feb-16,6
21211,Magnesium amino acids chelate,Hypomagnesemia,10,23-Jul-16,4
21210,Multivitamin with iron,Anemia,10,24-Apr-08,22
21205,Multivitamin with iron,Vitamin/Mineral Supplementation and Deficiency,10,10-Aug-09,34
21203,Multivitamin with iron,Anemia,10,27-Jan-10,6
21202,Multivitamin with iron,Anemia,9,4-Oct-10,29
21197,Multivitamin with iron,Anemia,10,1-May-13,9
21196,Multivitamin with iron,Anemia,10,18-Aug-15,5
21192,Paliperidone,Schizophrenia,7,27-Apr-08,62
21190,Paliperidone,Schizophrenia,9,7-Mar-09,47
21186,Paliperidone,Schizoaffective Disorde,8,4-Dec-09,39
21181,Paliperidone,Bipolar Disorde,1,13-Oct-10,33
21176,Paliperidone,Schizoaffective Disorde,9,7-Sep-11,3
21171,Paliperidone,Schizoaffective Disorde,10,11-Jun-12,50
21170,Paliperidone,Schizophrenia,10,21-Mar-16,24
21169,Paliperidone,Schizophrenia,1,28-Mar-16,14
21168,Paliperidone,Schizoaffective Disorde,1,14-Apr-16,18
21166,Paliperidone,Schizophrenia,8,21-Apr-16,19
21164,Paliperidone,Schizoaffective Disorde,8,6-May-16,27
21163,Paliperidone,,1,15-May-16,19
21162,Paliperidone,Schizophrenia,1,19-May-16,8
21156,Paliperidone,Schizophrenia,4,27-Aug-16,23
21148,Paliperidone,Schizophrenia,6,9-Nov-16,18
21147,Paliperidone,Schizoaffective Disorde,5,11-Nov-16,7
21144,Paliperidone,Schizophrenia,8,25-Nov-12,39
21143,Paliperidone,Schizoaffective Disorde,10,6-Dec-12,4
21131,Paliperidone,Bipolar Disorde,5,1-May-14,5
21121,Paliperidone,Schizophrenia,8,8-Dec-14,2
21118,Paliperidone,Schizoaffective Disorde,8,22-Jan-15,15
21103,Paliperidone,Schizophrenia,10,15-Dec-15,22
21096,Paliperidone,Schizophrenia,1,11-Mar-16,37
21092,Namenda,Alzheimer's Disease,1,31-Aug-10,74
21091,Namenda,35</span> users found this comment helpful.,10,24-Feb-11,35
21089,Namenda,Alzheimer's Disease,2,16-Jan-12,109
21085,Namenda,Alzheimer's Disease,2,10-Aug-13,63
21073,Paliperidone,Schizoaffective Disorde,1,7-Jan-17,7
21071,Paliperidone,Schizophrenia,9,25-Jan-17,11
21067,Paliperidone,Schizoaffective Disorde,5,2-Mar-17,7
21061,Paliperidone,Schizophrenia,2,12-May-17,8
21057,Paliperidone,Schizophrenia,9,3-Jun-17,9
21053,Paliperidone,Schizophrenia,9,29-Jun-17,2
21050,Paliperidone,Schizoaffective Disorde,1,11-Jul-17,1
21041,Paliperidone,Schizoaffective Disorde,9,12-Sep-17,0
21033,Paliperidone,Bipolar Disorde,10,19-Nov-17,0
21032,Paliperidone,Schizoaffective Disorde,1,20-Nov-17,0
21023,Acyclovir,"Herpes Simplex, Suppression",10,25-Jan-09,56
21021,Acyclovir,Herpes Zoste,9,11-Mar-09,25
21019,Acyclovir,Herpes Simplex,1,17-Jul-09,22
21015,Acyclovir,"Herpes Simplex, Suppression",10,14-Aug-10,18
21009,Potassium chloride,,10,19-Nov-09,36
20983,Acyclovir,Herpes Simplex,10,21-Jun-15,56
20979,Acyclovir,Herpes Simplex,10,24-Jul-15,44
20970,Acyclovir,Herpes Simplex,8,22-Jul-11,23
20969,Acyclovir,Herpes Simplex,8,19-Oct-11,14
20964,Acyclovir,Herpes Simplex,8,11-Dec-11,26
20960,Acyclovir,Mononucleosis,10,29-May-12,16
20957,Acyclovir,Not Listed / Othe,10,21-Oct-12,4
20947,Acyclovir,"Herpes Simplex, Suppression",1,24-Nov-15,7
20946,Acyclovir,Herpes Simplex,10,1-Dec-15,18
20945,Acyclovir,Herpes Simplex,10,6-Dec-15,37
20944,Acyclovir,"Herpes Simplex, Suppression",9,5-Jan-16,17
20943,Acyclovir,Herpes Simplex,3,12-Jan-16,23
20939,Acyclovir,Cold Sores,9,26-Feb-16,10
20933,Acyclovir,Herpes Simplex,9,13-Apr-16,10
20932,Acyclovir,Herpes Simplex,10,4-May-16,13
20931,Acyclovir,Cold Sores,8,16-Jun-16,4
20930,Acyclovir,Herpes Simplex,8,21-Jun-16,22
20926,Acyclovir,Herpes Simplex,8,16-Jul-16,16
20923,Acyclovir,Cold Sores,10,21-Sep-16,5
20920,Avonex Pen,Multiple Sclerosis,10,2-Dec-13,6
20913,Acyclovir,"Herpes Simplex, Suppression",10,23-Sep-16,17
20909,Acyclovir,Cold Sores,10,5-Dec-16,2
20907,Acyclovir,Herpes Simplex,8,30-Dec-16,4
20905,Acyclovir,"Herpes Simplex, Suppression",4,27-Jan-17,1
20901,Acyclovir,Herpes Simplex,7,4-Apr-17,3
20896,Acyclovir,Herpes Simplex,10,1-Jul-17,9
20894,Acyclovir,Herpes Simplex,1,27-Jul-17,1
20892,Acyclovir,Cold Sores,9,23-Aug-17,0
20891,Acyclovir,Herpes Simplex,10,14-Sep-17,6
20887,Ramelteon,Insomnia,1,28-Feb-08,44
20877,Ramelteon,Insomnia,6,5-Oct-09,18
20874,Ramelteon,Insomnia,9,9-Dec-09,45
20868,Ramelteon,Insomnia,1,18-Dec-15,31
20867,Ramelteon,Insomnia,7,23-Feb-16,15
20862,Ramelteon,Insomnia,1,22-Sep-16,23
20861,Ramelteon,Insomnia,10,1-Oct-16,9
20859,Ramelteon,Insomnia,10,9-Nov-16,13
20857,Ramelteon,Insomnia,1,2-Jan-17,5
20855,Ramelteon,Insomnia,1,2-Apr-17,22
20854,Ramelteon,Insomnia,6,15-Apr-17,11
20851,Ramelteon,Insomnia,1,20-Aug-17,0
20847,Ramelteon,Insomnia,1,12-Aug-10,32
20843,Ramelteon,Insomnia,2,11-May-11,45
20842,Ramelteon,Insomnia,2,30-Aug-11,32
20837,Ramelteon,Insomnia,4,23-Dec-11,31
20835,Ramelteon,Insomnia,10,25-Feb-12,43
20829,Ramelteon,Insomnia,1,22-Aug-13,40
20827,Ramelteon,Insomnia,10,29-Nov-13,96
20825,Ramelteon,Insomnia,4,6-Aug-14,45
20822,Amlodipine / telmisartan,High Blood Pressure,9,13-Mar-10,21
20820,Amlodipine / telmisartan,High Blood Pressure,10,2-Mar-12,13
20809,Orphenadrine,Muscle Spasm,1,16-Feb-09,38
20802,Orphenadrine,Muscle Spasm,7,1-Apr-12,32
20801,Orphenadrine,Muscle Spasm,9,8-Nov-12,50
20796,Orphenadrine,Muscle Spasm,10,27-Oct-13,33
20792,Orphenadrine,Muscle Spasm,1,2-May-15,8
20789,Orphenadrine,Muscle Spasm,5,8-Aug-15,12
20785,Orphenadrine,Muscle Spasm,10,23-Mar-16,8
20784,Orphenadrine,Muscle Spasm,9,25-Jun-16,43
20783,Orphenadrine,Muscle Spasm,3,2-Jan-17,9
20782,Orphenadrine,Muscle Spasm,9,19-Feb-17,22
20781,Orphenadrine,Muscle Spasm,1,5-Mar-17,3
20780,Orphenadrine,Migraine,10,9-Mar-17,2
20777,Zostrix,Diabetic Peripheral Neuropathy,1,11-Feb-10,35
20775,Zostrix,Osteoarthritis,8,28-Mar-15,26
20770,Nucynta,Pain,4,12-Oct-09,186
20769,Nucynta,Pain,4,20-Oct-09,152
20767,Nucynta,Pain,1,7-Nov-09,68
20761,Nucynta,Pain,10,10-Feb-10,120
20754,Nucynta,Pain,3,29-Apr-10,86
20745,Nucynta,Pain,3,8-Oct-10,17
20737,Nucynta,Pain,10,25-Dec-10,25
20736,Nucynta,Pain,10,28-Dec-10,21
20733,Nucynta,Pain,8,22-Mar-11,17
20727,Nucynta,Pain,1,29-May-11,15
20725,Nucynta,Pain,4,5-Jun-11,15
20720,Nucynta,Pain,10,16-Jul-11,26
20718,Nucynta,Pain,10,29-Jul-11,10
20716,Nucynta,Pain,8,8-Aug-11,14
20713,Nucynta,Pain,3,19-Aug-11,15
20711,Nucynta,Pain,8,21-Aug-11,13
20702,Nucynta,Pain,5,14-Oct-11,22
20697,Nucynta,Pain,8,26-Jul-13,67
20695,Nucynta,Pain,10,18-Sep-13,73
20694,Nucynta,Pain,5,10-Oct-13,64
20692,Nucynta,Pain,9,24-Oct-13,75
20682,Nucynta,Pain,8,2-May-14,77
20681,Nucynta,Pain,1,15-May-14,68
20679,Nucynta,Pain,10,3-Jun-14,65
20676,Nucynta,Pain,7,27-Jun-14,111
20672,Nucynta,Pain,7,1-Nov-11,14
20661,Nucynta,Pain,2,8-Jan-12,5
20637,Nucynta,Pain,10,3-Sep-12,61
20636,Nucynta,Pain,3,18-Sep-12,60
20635,Nucynta,Pain,10,25-Jan-13,68
20622,Nucynta,Pain,7,15-Sep-14,41
20621,Nucynta,Pain,10,30-Sep-14,78
20609,Nucynta,Pain,1,25-Jul-15,55
20602,Nucynta,Pain,9,25-Jan-16,61
20601,Nucynta,Pain,8,26-Jan-16,47
20592,Nucynta,Pain,1,11-Apr-17,19
20589,Nucynta,Pain,1,18-May-17,17
20586,Nucynta,Pain,1,1-Jul-17,16
20567,Nucynta,Pain,10,1-May-16,49
20565,Nucynta,Pain,1,7-Jun-16,33
20559,Nucynta,Pain,1,1-Aug-16,37
20557,Nucynta,Pain,1,23-Aug-16,40
20547,Afrin,Nasal Congestion,10,30-Mar-12,19
20543,Afrin,Nasal Congestion,1,21-Jan-16,4
20542,Afrin,Nasal Congestion,8,27-Feb-16,3
20539,Afrin,Nasal Congestion,1,29-Jun-16,5
20536,Afrin,Nasal Congestion,3,19-Oct-16,2
20533,Afrin,Nasal Congestion,3,16-Dec-16,2
20532,Vimpat,Seizures,9,7-Sep-09,69
20530,Vimpat,Seizures,5,19-Apr-10,46
20527,Vimpat,Seizures,9,31-Dec-10,29
20525,Vimpat,Seizures,9,18-Feb-11,59
20521,Vimpat,Seizures,6,22-Oct-11,53
20519,Vimpat,Seizures,6,29-Dec-11,57
20515,Vimpat,Seizures,1,23-May-12,45
20514,Vimpat,Seizures,10,29-May-12,71
20511,Vimpat,Seizures,7,20-Jan-13,55
20506,Vimpat,Seizures,10,10-Jul-13,52
20503,Vimpat,Seizures,1,24-Aug-13,37
20500,Vimpat,Seizures,7,16-Jan-14,36
20491,Afrin,Nasal Congestion,1,31-Dec-16,7
20487,Afrin,Nasal Congestion,1,19-Jan-17,5
20482,Afrin,Nasal Congestion,1,26-Feb-17,6
20481,Afrin,Nasal Congestion,6,26-Feb-17,4
20479,Afrin,Nasal Congestion,8,22-Mar-17,1
20475,Afrin,Nasal Congestion,1,11-Jun-17,3
20471,Afrin,Nasal Congestion,10,26-Sep-17,3
20464,Vimpat,Seizures,1,9-Aug-16,14
20461,Vimpat,Seizures,5,25-Nov-16,19
20460,Vimpat,Seizures,8,1-Dec-16,21
20457,Vimpat,Seizures,10,29-Jan-17,11
20455,Vimpat,Seizures,10,5-Mar-17,10
20446,Vimpat,Seizures,7,14-Oct-17,0
20442,Vimpat,Seizures,8,4-Jul-14,32
20438,Vimpat,Seizures,10,18-Oct-14,48
20437,Vimpat,Seizures,8,30-Oct-14,29
20432,Vimpat,Seizures,9,29-Jul-15,24
20426,Vimpat,Seizures,6,1-Oct-15,12
20424,Vimpat,Seizures,10,5-Nov-15,23
20423,Vimpat,Seizures,1,21-Nov-15,24
20422,Vimpat,Seizures,8,8-Dec-15,17
20419,Metformin / sitagliptin,min / sitagliptin),9,5-Mar-08,88
20417,Metformin / sitagliptin,min / sitagliptin),10,5-Sep-08,42
20412,Metformin / sitagliptin,min / sitagliptin),1,7-Sep-09,44
20404,Metformin / sitagliptin,"Diabetes, Type 2",10,25-Jul-11,3
20403,Metformin / sitagliptin,min / sitagliptin),10,2-Sep-11,80
20397,Metformin / sitagliptin,min / sitagliptin),1,11-Oct-12,36
20386,Metformin / sitagliptin,min / sitagliptin),10,13-Sep-15,22
20382,Metformin / sitagliptin,min / sitagliptin),9,19-Apr-16,23
20380,Metformin / sitagliptin,min / sitagliptin),1,29-Nov-16,10
20371,Vasotec,Left Ventricular Dysfunction,9,5-Jun-15,7
20368,Brodalumab,Plaque Psoriasis,10,9-Dec-17,0
20367,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,9,17-Jul-08,9
20363,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,10,25-Jan-12,15
20355,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,2,4-Nov-17,0
20352,GenTeal,Eye Redness,10,6-Apr-15,6
20335,Macrobid,Prevention of Bladder infection,1,16-Jun-09,68
20333,Macrobid,Prevention of Bladder infection,10,21-Jul-09,63
20331,Macrobid,Bladder Infection,1,2-Aug-09,81
20330,Macrobid,Bladder Infection,3,10-Aug-09,29
20326,Macrobid,Bladder Infection,5,13-Sep-09,14
20320,Macrobid,Urinary Tract Infection,10,13-Apr-12,63
20318,Macrobid,Bladder Infection,10,1-May-12,21
20314,Macrobid,Urinary Tract Infection,3,26-Jul-12,41
20299,Cambia,Migraine,10,4-May-13,27
20298,Cambia,Migraine,10,15-May-13,31
20296,Cambia,Migraine,10,30-Oct-13,37
20295,Cambia,Migraine,10,25-Nov-13,38
20291,Cambia,Migraine,1,10-Sep-15,12
20290,Cambia,Migraine,9,16-Nov-15,22
20288,Cambia,Migraine,9,12-Feb-16,12
20282,Cambia,Migraine,9,10-Apr-17,9
20281,Cambia,Migraine,10,11-Apr-17,9
20279,Cambia,Migraine,9,21-Aug-17,4
20276,Cambia,Migraine,1,6-Dec-17,0
20271,Macrobid,Bladder Infection,5,22-Jan-10,15
20267,Macrobid,Bladder Infection,4,14-Aug-10,41
20263,Macrobid,Bladder Infection,5,21-May-11,21
20261,Macrobid,Bladder Infection,7,11-Jul-11,59
20260,Macrobid,Urinary Tract Infection,10,26-Aug-11,27
20257,Macrobid,Urinary Tract Infection,1,21-Sep-11,55
20251,Macrobid,Urinary Tract Infection,1,23-Jan-12,18
20250,Macrobid,Bladder Infection,10,17-Jul-13,59
20248,Macrobid,Urinary Tract Infection,5,5-Sep-13,24
20237,Macrobid,Bladder Infection,8,19-Jan-14,70
20231,Macrobid,Urinary Tract Infection,7,9-Jun-14,30
20228,Macrobid,Urinary Tract Infection,3,23-Jul-14,44
20222,Macrobid,Bladder Infection,9,7-Dec-14,74
20221,Macrobid,Urinary Tract Infection,10,11-Jan-15,49
20219,Macrobid,Urinary Tract Infection,10,18-Jan-15,50
20213,Macrobid,Bladder Infection,8,1-Mar-15,53
20209,Macrobid,Bladder Infection,3,12-Mar-15,29
20208,Macrobid,Urinary Tract Infection,1,23-Mar-15,37
20207,Macrobid,Urinary Tract Infection,1,2-Apr-15,37
20206,Macrobid,Urinary Tract Infection,10,7-Apr-15,28
20199,Macrobid,Bladder Infection,9,6-May-15,32
20189,Macrobid,Urinary Tract Infection,1,28-Jul-15,8
20187,Macrobid,Urinary Tract Infection,5,6-Aug-15,19
20185,Macrobid,Urinary Tract Infection,10,29-Aug-15,46
20179,Macrobid,Bladder Infection,1,24-Sep-15,17
20170,Macrobid,Bladder Infection,2,9-Jan-16,23
20168,Macrobid,Urinary Tract Infection,1,17-Jan-16,11
20166,Macrobid,Bladder Infection,9,9-Feb-16,38
20165,Macrobid,Urinary Tract Infection,7,13-Feb-16,29
20164,Macrobid,Urinary Tract Infection,1,13-Feb-16,22
20163,Macrobid,Bladder Infection,2,20-Feb-16,27
20157,Macrobid,Urinary Tract Infection,2,31-Mar-16,35
20153,Macrobid,Urinary Tract Infection,3,5-Apr-16,18
20151,Macrobid,Urinary Tract Infection,4,24-Apr-16,25
20134,Macrobid,Urinary Tract Infection,2,27-Nov-15,13
20132,Macrobid,Urinary Tract Infection,1,13-Dec-15,16
20128,Macrobid,Bladder Infection,2,23-Dec-15,19
20122,Macrobid,Bladder Infection,6,22-May-16,26
20117,Macrobid,Urinary Tract Infection,1,13-Jun-16,28
20115,Macrobid,Urinary Tract Infection,4,16-Jun-16,14
20107,Macrobid,Urinary Tract Infection,1,22-Jul-16,10
20101,Macrobid,Bladder Infection,8,31-Jul-16,19
20099,Macrobid,Urinary Tract Infection,10,5-Aug-16,18
20097,Macrobid,Bladder Infection,2,8-Aug-16,34
20096,Macrobid,Urinary Tract Infection,9,9-Aug-16,12
20092,Macrobid,Urinary Tract Infection,10,15-Aug-16,20
20089,Macrobid,Bladder Infection,8,24-Aug-16,26
20083,Macrobid,Urinary Tract Infection,4,11-Sep-16,19
20073,Macrobid,Urinary Tract Infection,1,12-Oct-16,16
20072,Macrobid,Bladder Infection,2,12-Oct-16,14
20069,Macrobid,Urinary Tract Infection,9,21-Oct-16,25
20068,Macrobid,Urinary Tract Infection,10,29-Oct-16,31
20066,Macrobid,Urinary Tract Infection,6,3-Nov-16,7
20064,Macrobid,Urinary Tract Infection,8,8-Nov-16,19
20053,Macrobid,Bladder Infection,5,7-Dec-16,9
20042,Macrobid,Urinary Tract Infection,8,7-Jan-17,19
20039,Macrobid,Bladder Infection,10,14-Jan-17,21
20036,Macrobid,Urinary Tract Infection,8,25-Jan-17,6
20033,Macrobid,Bladder Infection,5,10-Feb-17,44
20031,Macrobid,Urinary Tract Infection,1,17-Feb-17,15
20029,Macrobid,Urinary Tract Infection,8,24-Feb-17,28
20026,Macrobid,Urinary Tract Infection,10,4-Mar-17,46
20019,Pregabalin,Diabetic Peripheral Neuropathy,10,25-Feb-08,110
20017,Pregabalin,Diabetic Peripheral Neuropathy,10,28-Feb-08,146
20015,Pregabalin,,1,3-Mar-08,16
20014,Pregabalin,ibromyalgia,10,7-Mar-08,108
20010,Pregabalin,ibromyalgia,5,19-Mar-08,142
20007,Pregabalin,ibromyalgia,10,31-Mar-08,116
19999,Pregabalin,Migraine Prevention,7,10-May-08,67
19998,Pregabalin,Generalized Anxiety Disorde,9,19-May-08,295
19989,Pregabalin,Pain,10,19-Jun-08,103
19981,Pregabalin,Pain,10,17-Jul-08,30
19979,Pregabalin,ibromyalgia,10,22-Jul-08,23
19974,Macrobid,Bladder Infection,1,23-Apr-17,18
19968,Macrobid,Urinary Tract Infection,7,2-Jun-17,12
19964,Macrobid,Bladder Infection,9,9-Jun-17,27
19963,Macrobid,Urinary Tract Infection,8,10-Jun-17,13
19958,Macrobid,Urinary Tract Infection,1,12-Jul-17,11
19954,Macrobid,Urinary Tract Infection,10,19-Jul-17,24
19945,Pregabalin,Pain,9,1-Jul-09,24
19943,Pregabalin,Diabetic Peripheral Neuropathy,8,8-Jul-09,48
19938,Pregabalin,ibromyalgia,1,13-Jul-09,16
19934,Pregabalin,ibromyalgia,8,27-Jul-09,26
19930,Pregabalin,Pain,2,12-Aug-09,16
19924,Pregabalin,Neuralgia,9,1-Apr-09,26
19923,Pregabalin,Pain,8,5-Apr-09,37
19922,Pregabalin,ibromyalgia,9,8-Apr-09,20
19921,Pregabalin,ibromyalgia,9,13-Apr-09,95
19913,Pregabalin,ibromyalgia,7,11-May-09,37
19911,Pregabalin,Neuralgia,1,16-May-09,33
19905,Pregabalin,ibromyalgia,10,29-May-09,23
19891,Macrobid,Urinary Tract Infection,9,13-Sep-17,21
19887,Macrobid,Urinary Tract Infection,1,4-Oct-17,19
19882,Macrobid,Urinary Tract Infection,2,29-Nov-17,3
19873,Pregabalin,ibromyalgia,9,7-Aug-08,40
19856,Pregabalin,Pain,8,26-Oct-08,45
19843,Pregabalin,Neuralgia,10,14-Jan-09,27
19832,Pregabalin,Pain,9,8-Feb-09,8
19823,Pregabalin,Diabetic Peripheral Neuropathy,3,19-Aug-09,50
19822,Pregabalin,ibromyalgia,2,21-Aug-09,22
19821,Pregabalin,Neuralgia,7,25-Aug-09,38
19812,Pregabalin,ibromyalgia,8,25-Sep-09,24
19805,Pregabalin,Pain,9,5-Oct-09,39
19800,Pregabalin,Peripheral Neuropathy,8,25-Oct-09,30
19796,Pregabalin,ibromyalgia,4,1-Nov-09,16
19783,Pregabalin,ibromyalgia,9,23-Nov-09,31
19779,Pregabalin,ibromyalgia,10,6-Dec-09,53
19778,Pregabalin,Reflex Sympathetic Dystrophy Syndrome,1,7-Dec-09,9
19775,Pregabalin,Pain,1,14-Dec-09,11
19774,Pregabalin,ibromyalgia,1,15-Dec-09,32
19771,Pregabalin,Neuralgia,5,27-Dec-09,29
19760,Pregabalin,Restless Legs Syndrome,9,7-Feb-10,48
19758,Pregabalin,Diabetic Peripheral Neuropathy,10,15-Feb-10,60
19756,Pregabalin,Pain,6,12-Mar-10,18
19749,Pregabalin,Pain,10,30-Apr-10,6
19741,Pregabalin,ibromyalgia,9,10-Jun-10,31
19735,Pregabalin,Reflex Sympathetic Dystrophy Syndrome,8,15-Jul-10,7
19733,Pregabalin,Pain,9,29-Jul-10,46
19729,Pregabalin,Diabetic Peripheral Neuropathy,2,28-Aug-10,36
19723,Pregabalin,ibromyalgia,4,26-Feb-11,21
19712,Pregabalin,ibromyalgia,3,10-May-11,14
